GEO_ID,NAME,Total Population,Asian-Indian,Asian-Indian-Proportion,Chinese,Chinese-Proportion,Filipino,Filipino Proportion,Japanese,Japanese-Proportion,Korean,Korean-Proportion,Vietnamese,Vietnamese-Proportion
0500000US35041,"Roosevelt County, New Mexico",19142,11,0.057%,17,0.089%,49,0.256%,0,0.000%,48,0.251%,0,0.000%
0500000US35043,"Sandoval County, New Mexico",149460,83,0.056%,379,0.254%,917,0.614%,63,0.042%,76,0.051%,481,0.322%
0500000US35045,"San Juan County, New Mexico",121798,46,0.038%,50,0.041%,639,0.525%,30,0.025%,27,0.022%,0,0.000%
0500000US35047,"San Miguel County, New Mexico",27215,0,0.000%,0,0.000%,0,0.000%,52,0.191%,63,0.231%,16,0.059%
0500000US35049,"Santa Fe County, New Mexico",154481,345,0.223%,589,0.381%,388,0.251%,265,0.172%,208,0.135%,13,0.008%
0500000US35051,"Sierra County, New Mexico",11506,0,0.000%,0,0.000%,17,0.148%,14,0.122%,0,0.000%,0,0.000%
0500000US35053,"Socorro County, New Mexico",16453,191,1.161%,104,0.632%,0,0.000%,7,0.043%,24,0.146%,0,0.000%
0500000US35055,"Taos County, New Mexico",34475,14,0.041%,8,0.023%,130,0.377%,20,0.058%,0,0.000%,64,0.186%
0500000US35057,"Torrance County, New Mexico",15203,0,0.000%,94,0.618%,0,0.000%,0,0.000%,21,0.138%,0,0.000%
0500000US35059,"Union County, New Mexico",4074,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US35061,"Valencia County, New Mexico",76613,0,0.000%,43,0.056%,228,0.298%,101,0.132%,0,0.000%,107,0.140%
0500000US36001,"Albany County, New York",315041,7346,2.332%,4632,1.470%,2100,0.667%,247,0.078%,1343,0.426%,812,0.258%
0500000US36003,"Allegany County, New York",47222,80,0.169%,162,0.343%,88,0.186%,0,0.000%,57,0.121%,21,0.044%
0500000US36005,"Bronx County, New York",1443229,18245,1.264%,6807,0.472%,6525,0.452%,579,0.040%,1903,0.132%,3348,0.232%
0500000US36007,"Broome County, New York",198365,2517,1.269%,4015,2.024%,362,0.182%,175,0.088%,728,0.367%,468,0.236%
0500000US36009,"Cattaraugus County, New York",77000,153,0.199%,44,0.057%,13,0.017%,40,0.052%,82,0.106%,28,0.036%
0500000US36011,"Cayuga County, New York",76171,124,0.163%,62,0.081%,71,0.093%,215,0.282%,23,0.030%,4,0.005%
0500000US36013,"Chautauqua County, New York",127440,136,0.107%,252,0.198%,133,0.104%,20,0.016%,66,0.052%,140,0.110%
0500000US36015,"Chemung County, New York",83584,151,0.181%,531,0.635%,102,0.122%,81,0.097%,180,0.215%,76,0.091%
0500000US36017,"Chenango County, New York",47096,0,0.000%,110,0.234%,82,0.174%,9,0.019%,31,0.066%,0,0.000%
0500000US36019,"Clinton County, New York",79839,199,0.249%,229,0.287%,248,0.311%,121,0.152%,102,0.128%,22,0.028%
0500000US36021,"Columbia County, New York",61469,560,0.911%,358,0.582%,60,0.098%,79,0.129%,80,0.130%,48,0.078%
0500000US36023,"Cortland County, New York",46755,58,0.124%,341,0.729%,40,0.086%,86,0.184%,16,0.034%,15,0.032%
0500000US36025,"Delaware County, New York",44637,75,0.168%,129,0.289%,52,0.116%,17,0.038%,35,0.078%,4,0.009%
0500000US36027,"Dutchess County, New York",296467,3191,1.076%,2950,0.995%,595,0.201%,458,0.154%,1232,0.416%,429,0.145%
0500000US36029,"Erie County, New York",951232,12002,1.262%,6550,0.689%,1056,0.111%,647,0.068%,2007,0.211%,1715,0.180%
0500000US36031,"Essex County, New York",37314,9,0.024%,14,0.038%,37,0.099%,14,0.038%,3,0.008%,2,0.005%
0500000US36033,"Franklin County, New York",47459,158,0.333%,92,0.194%,21,0.044%,3,0.006%,36,0.076%,2,0.004%
0500000US36035,"Fulton County, New York",53280,74,0.139%,126,0.236%,122,0.229%,0,0.000%,28,0.053%,8,0.015%
0500000US36037,"Genesee County, New York",58204,44,0.076%,259,0.445%,23,0.040%,0,0.000%,34,0.058%,0,0.000%
0500000US36039,"Greene County, New York",48067,241,0.501%,138,0.287%,5,0.010%,44,0.092%,35,0.073%,3,0.006%
0500000US36041,"Hamilton County, New York",5090,0,0.000%,16,0.314%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US36043,"Herkimer County, New York",60293,14,0.023%,100,0.166%,54,0.090%,10,0.017%,18,0.030%,32,0.053%
0500000US36045,"Jefferson County, New York",117445,462,0.393%,339,0.289%,397,0.338%,11,0.009%,301,0.256%,15,0.013%
0500000US36047,"Kings County, New York",2679620,30164,1.126%,207193,7.732%,9293,0.347%,4415,0.165%,10267,0.383%,4062,0.152%
0500000US36049,"Lewis County, New York",26690,0,0.000%,14,0.052%,27,0.101%,3,0.011%,7,0.026%,4,0.015%
0500000US36051,"Livingston County, New York",61980,111,0.179%,97,0.157%,21,0.034%,80,0.129%,164,0.265%,68,0.110%
0500000US36053,"Madison County, New York",68020,51,0.075%,285,0.419%,40,0.059%,51,0.075%,39,0.057%,39,0.057%
0500000US36055,"Monroe County, New York",756406,5779,0.764%,7415,0.980%,1386,0.183%,397,0.052%,2092,0.277%,1977,0.261%
0500000US36057,"Montgomery County, New York",49624,8,0.016%,39,0.079%,94,0.189%,0,0.000%,6,0.012%,37,0.075%
0500000US36059,"Nassau County, New York",1389160,52748,3.797%,47039,3.386%,13527,0.974%,2013,0.145%,14974,1.078%,649,0.047%
0500000US36061,"New York County, New York",1645867,33488,2.035%,105715,6.423%,10051,0.611%,11808,0.717%,18563,1.128%,2836,0.172%
0500000US36063,"Niagara County, New York",212230,640,0.302%,508,0.239%,179,0.084%,84,0.040%,187,0.088%,121,0.057%
0500000US36065,"Oneida County, New York",231055,591,0.256%,1216,0.526%,411,0.178%,32,0.014%,313,0.135%,727,0.315%
0500000US36067,"Onondaga County, New York",472637,3289,0.696%,5686,1.203%,664,0.140%,215,0.045%,1021,0.216%,2122,0.449%
0500000US36069,"Ontario County, New York",112288,267,0.238%,204,0.182%,115,0.102%,58,0.052%,271,0.241%,31,0.028%
0500000US36071,"Orange County, New York",401237,3678,0.917%,3341,0.833%,1152,0.287%,424,0.106%,569,0.142%,793,0.198%
0500000US36073,"Orleans County, New York",40148,25,0.062%,58,0.144%,76,0.189%,18,0.045%,48,0.120%,0,0.000%
0500000US36075,"Oswego County, New York",118037,61,0.052%,190,0.161%,134,0.114%,91,0.077%,69,0.058%,67,0.057%
0500000US36077,"Otsego County, New York",59678,114,0.191%,400,0.670%,118,0.198%,18,0.030%,73,0.122%,2,0.003%
0500000US36079,"Putnam County, New York",97942,318,0.325%,751,0.767%,492,0.502%,71,0.072%,249,0.254%,34,0.035%
0500000US36081,"Queens County, New York",2360826,134620,5.702%,251950,10.672%,43375,1.837%,6791,0.288%,46920,1.987%,5217,0.221%
0500000US36083,"Rensselaer County, New York",160943,1368,0.850%,1487,0.924%,137,0.085%,176,0.109%,260,0.162%,114,0.071%
0500000US36085,"Richmond County, New York",492925,7617,1.545%,30425,6.172%,4822,0.978%,156,0.032%,2683,0.544%,260,0.053%
0500000US36087,"Rockland County, New York",337326,9015,2.672%,2794,0.828%,4404,1.306%,218,0.065%,1723,0.511%,271,0.080%
0500000US36089,"St. Lawrence County, New York",108670,166,0.153%,313,0.288%,178,0.164%,16,0.015%,66,0.061%,69,0.063%
0500000US36091,"Saratoga County, New York",236328,2063,0.873%,2135,0.903%,645,0.273%,232,0.098%,598,0.253%,37,0.016%
0500000US36093,"Schenectady County, New York",159447,3942,2.472%,1089,0.683%,456,0.286%,60,0.038%,301,0.189%,198,0.124%
0500000US36095,"Schoharie County, New York",29970,42,0.140%,87,0.290%,33,0.110%,25,0.083%,48,0.160%,3,0.010%
0500000US36097,"Schuyler County, New York",17855,31,0.174%,80,0.448%,13,0.073%,0,0.000%,0,0.000%,10,0.056%
0500000US36099,"Seneca County, New York",33651,92,0.273%,65,0.193%,59,0.175%,2,0.006%,8,0.024%,0,0.000%
0500000US36101,"Steuben County, New York",93584,415,0.443%,670,0.716%,82,0.088%,17,0.018%,188,0.201%,7,0.007%
0500000US36103,"Suffolk County, New York",1524486,17925,1.176%,17190,1.128%,5772,0.379%,584,0.038%,4945,0.324%,1189,0.078%
0500000US36105,"Sullivan County, New York",78725,449,0.570%,579,0.735%,91,0.116%,102,0.130%,97,0.123%,34,0.043%
0500000US36107,"Tioga County, New York",48344,79,0.163%,157,0.325%,56,0.116%,20,0.041%,16,0.033%,43,0.089%
0500000US36109,"Tompkins County, New York",102555,1688,1.646%,4803,4.683%,151,0.147%,265,0.258%,732,0.714%,83,0.081%
0500000US36111,"Ulster County, New York",182153,543,0.298%,945,0.519%,272,0.149%,162,0.089%,288,0.158%,710,0.390%
0500000US36113,"Warren County, New York",65684,75,0.114%,94,0.143%,124,0.189%,17,0.026%,44,0.067%,0,0.000%
0500000US36115,"Washington County, New York",61310,33,0.054%,168,0.274%,33,0.054%,9,0.015%,3,0.005%,32,0.052%
0500000US36117,"Wayne County, New York",91324,59,0.065%,331,0.362%,37,0.041%,28,0.031%,49,0.054%,62,0.068%
0500000US36119,"Westchester County, New York",997904,19784,1.983%,14154,1.418%,8575,0.859%,5324,0.534%,6646,0.666%,691,0.069%
0500000US36121,"Wyoming County, New York",40338,12,0.030%,93,0.231%,76,0.188%,0,0.000%,0,0.000%,0,0.000%
0500000US36123,"Yates County, New York",24713,0,0.000%,160,0.647%,78,0.316%,2,0.008%,4,0.016%,8,0.032%
0500000US37001,"Alamance County, North Carolina",171779,742,0.432%,430,0.250%,385,0.224%,39,0.023%,96,0.056%,431,0.251%
0500000US37003,"Alexander County, North Carolina",36505,54,0.148%,161,0.441%,5,0.014%,0,0.000%,13,0.036%,0,0.000%
0500000US37005,"Alleghany County, North Carolina",10989,0,0.000%,0,0.000%,21,0.191%,12,0.109%,0,0.000%,2,0.018%
0500000US37007,"Anson County, North Carolina",22200,43,0.194%,0,0.000%,170,0.766%,31,0.140%,80,0.360%,0,0.000%
0500000US37009,"Ashe County, North Carolina",26759,0,0.000%,0,0.000%,14,0.052%,2,0.007%,0,0.000%,101,0.377%
0500000US37011,"Avery County, North Carolina",17679,13,0.074%,5,0.028%,15,0.085%,0,0.000%,42,0.238%,0,0.000%
0500000US37013,"Beaufort County, North Carolina",44711,0,0.000%,0,0.000%,0,0.000%,0,0.000%,18,0.040%,91,0.204%
0500000US37015,"Bertie County, North Carolina",17818,36,0.202%,57,0.320%,35,0.196%,0,0.000%,1,0.006%,0,0.000%
0500000US37017,"Bladen County, North Carolina",29807,0,0.000%,12,0.040%,49,0.164%,0,0.000%,32,0.107%,0,0.000%
0500000US37019,"Brunswick County, North Carolina",139721,203,0.145%,186,0.133%,197,0.141%,66,0.047%,59,0.042%,12,0.009%
0500000US37021,"Buncombe County, North Carolina",269449,830,0.308%,481,0.179%,439,0.163%,375,0.139%,431,0.160%,48,0.018%
0500000US37023,"Burke County, North Carolina",87799,45,0.051%,283,0.322%,200,0.228%,21,0.024%,8,0.009%,66,0.075%
0500000US37025,"Cabarrus County, North Carolina",226396,6791,3.000%,1180,0.521%,1031,0.455%,10,0.004%,414,0.183%,366,0.162%
0500000US37027,"Caldwell County, North Carolina",80716,51,0.063%,87,0.108%,141,0.175%,51,0.063%,64,0.079%,0,0.000%
0500000US37029,"Camden County, North Carolina",10547,0,0.000%,44,0.417%,18,0.171%,0,0.000%,3,0.028%,14,0.133%
0500000US37031,"Carteret County, North Carolina",68353,170,0.249%,73,0.107%,137,0.200%,99,0.145%,3,0.004%,279,0.408%
0500000US37033,"Caswell County, North Carolina",22747,0,0.000%,0,0.000%,70,0.308%,0,0.000%,0,0.000%,0,0.000%
0500000US37035,"Catawba County, North Carolina",161011,142,0.088%,180,0.112%,112,0.070%,23,0.014%,73,0.045%,464,0.288%
0500000US37037,"Chatham County, North Carolina",76754,353,0.460%,548,0.714%,88,0.115%,133,0.173%,14,0.018%,59,0.077%
0500000US37039,"Cherokee County, North Carolina",28868,0,0.000%,6,0.021%,63,0.218%,8,0.028%,0,0.000%,19,0.066%
0500000US37041,"Chowan County, North Carolina",13835,0,0.000%,12,0.087%,0,0.000%,0,0.000%,3,0.022%,0,0.000%
0500000US37043,"Clay County, North Carolina",11186,1,0.009%,10,0.089%,0,0.000%,0,0.000%,11,0.098%,13,0.116%
0500000US37045,"Cleveland County, North Carolina",99527,113,0.114%,130,0.131%,78,0.078%,93,0.093%,2,0.002%,3,0.003%
0500000US37047,"Columbus County, North Carolina",50827,103,0.203%,15,0.030%,10,0.020%,14,0.028%,91,0.179%,0,0.000%
0500000US37049,"Craven County, North Carolina",101098,0,0.000%,79,0.078%,378,0.374%,221,0.219%,479,0.474%,101,0.100%
0500000US37051,"Cumberland County, North Carolina",335207,1005,0.300%,598,0.178%,1927,0.575%,298,0.089%,2149,0.641%,1037,0.309%
0500000US37053,"Currituck County, North Carolina",28616,19,0.066%,46,0.161%,35,0.122%,15,0.052%,63,0.220%,0,0.000%
0500000US37055,"Dare County, North Carolina",37160,7,0.019%,95,0.256%,50,0.135%,8,0.022%,3,0.008%,7,0.019%
0500000US37057,"Davidson County, North Carolina",169498,642,0.379%,213,0.126%,147,0.087%,46,0.027%,139,0.082%,329,0.194%
0500000US37059,"Davie County, North Carolina",43030,41,0.095%,77,0.179%,160,0.372%,13,0.030%,0,0.000%,32,0.074%
0500000US37061,"Duplin County, North Carolina",49312,51,0.103%,0,0.000%,32,0.065%,0,0.000%,97,0.197%,48,0.097%
0500000US37063,"Durham County, North Carolina",325101,4683,1.440%,4510,1.387%,1671,0.514%,551,0.169%,1190,0.366%,1464,0.450%
0500000US37065,"Edgecombe County, North Carolina",49067,43,0.088%,32,0.065%,18,0.037%,3,0.006%,1,0.002%,0,0.000%
0500000US37067,"Forsyth County, North Carolina",383739,2290,0.597%,2744,0.715%,1263,0.329%,382,0.100%,379,0.099%,560,0.146%
0500000US37069,"Franklin County, North Carolina",69680,104,0.149%,109,0.156%,37,0.053%,5,0.007%,74,0.106%,8,0.011%
0500000US37071,"Gaston County, North Carolina",228972,744,0.325%,299,0.131%,435,0.190%,77,0.034%,197,0.086%,586,0.256%
0500000US37073,"Gates County, North Carolina",10509,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US37075,"Graham County, North Carolina",8047,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US37077,"Granville County, North Carolina",61161,97,0.159%,20,0.033%,28,0.046%,10,0.016%,170,0.278%,7,0.011%
0500000US37079,"Greene County, North Carolina",20407,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US37081,"Guilford County, North Carolina",539557,6735,1.248%,3319,0.615%,2060,0.382%,427,0.079%,1198,0.222%,5508,1.021%
0500000US37083,"Halifax County, North Carolina",48772,108,0.221%,37,0.076%,58,0.119%,4,0.008%,0,0.000%,195,0.400%
0500000US37085,"Harnett County, North Carolina",134718,106,0.079%,164,0.122%,527,0.391%,32,0.024%,134,0.099%,296,0.220%
0500000US37087,"Haywood County, North Carolina",62152,46,0.074%,22,0.035%,115,0.185%,0,0.000%,32,0.051%,38,0.061%
0500000US37089,"Henderson County, North Carolina",116469,91,0.078%,247,0.212%,197,0.169%,5,0.004%,259,0.222%,165,0.142%
0500000US37091,"Hertford County, North Carolina",21633,88,0.407%,8,0.037%,68,0.314%,5,0.023%,9,0.042%,1,0.005%
0500000US37093,"Hoke County, North Carolina",52612,6,0.011%,87,0.165%,301,0.572%,6,0.011%,63,0.120%,164,0.312%
0500000US37095,"Hyde County, North Carolina",4636,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US37097,"Iredell County, North Carolina",187839,1798,0.957%,452,0.241%,161,0.086%,459,0.244%,397,0.211%,325,0.173%
0500000US37099,"Jackson County, North Carolina",42388,2,0.005%,49,0.116%,15,0.035%,3,0.007%,12,0.028%,21,0.050%
0500000US37101,"Johnston County, North Carolina",219042,119,0.054%,438,0.200%,390,0.178%,40,0.018%,178,0.081%,68,0.031%
0500000US37103,"Jones County, North Carolina",9263,54,0.583%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US37105,"Lee County, North Carolina",63560,33,0.052%,22,0.035%,213,0.335%,16,0.025%,187,0.294%,315,0.496%
0500000US37107,"Lenoir County, North Carolina",55071,0,0.000%,30,0.054%,25,0.045%,1,0.002%,41,0.074%,244,0.443%
0500000US37109,"Lincoln County, North Carolina",87933,14,0.016%,162,0.184%,115,0.131%,21,0.024%,9,0.010%,289,0.329%
0500000US37111,"McDowell County, North Carolina",44629,49,0.110%,26,0.058%,154,0.345%,0,0.000%,0,0.000%,59,0.132%
0500000US37113,"Macon County, North Carolina",37088,14,0.038%,119,0.321%,0,0.000%,102,0.275%,0,0.000%,96,0.259%
0500000US37115,"Madison County, North Carolina",21414,1,0.005%,13,0.061%,15,0.070%,9,0.042%,6,0.028%,20,0.093%
0500000US37117,"Martin County, North Carolina",21992,0,0.000%,76,0.346%,0,0.000%,0,0.000%,49,0.223%,0,0.000%
0500000US37119,"Mecklenburg County, North Carolina",1115403,26751,2.398%,9646,0.865%,2906,0.261%,1167,0.105%,3571,0.320%,10286,0.922%
0500000US37121,"Mitchell County, North Carolina",14989,4,0.027%,5,0.033%,29,0.193%,3,0.020%,0,0.000%,0,0.000%
0500000US37123,"Montgomery County, North Carolina",25839,24,0.093%,93,0.360%,0,0.000%,0,0.000%,5,0.019%,0,0.000%
0500000US37125,"Moore County, North Carolina",100759,145,0.144%,346,0.343%,260,0.258%,52,0.052%,115,0.114%,311,0.309%
0500000US37127,"Nash County, North Carolina",95015,202,0.213%,121,0.127%,77,0.081%,26,0.027%,8,0.008%,38,0.040%
0500000US37129,"New Hanover County, North Carolina",228134,280,0.123%,698,0.306%,367,0.161%,159,0.070%,1016,0.445%,146,0.064%
0500000US37131,"Northampton County, North Carolina",17528,0,0.000%,0,0.000%,0,0.000%,0,0.000%,2,0.011%,9,0.051%
0500000US37133,"Onslow County, North Carolina",203686,324,0.159%,683,0.335%,916,0.450%,432,0.212%,651,0.320%,292,0.143%
0500000US37135,"Orange County, North Carolina",145919,2327,1.595%,4101,2.810%,528,0.362%,522,0.358%,1292,0.885%,215,0.147%
0500000US37137,"Pamlico County, North Carolina",12317,0,0.000%,12,0.097%,51,0.414%,17,0.138%,0,0.000%,0,0.000%
0500000US37139,"Pasquotank County, North Carolina",40454,33,0.082%,41,0.101%,187,0.462%,0,0.000%,0,0.000%,234,0.578%
0500000US37141,"Pender County, North Carolina",61592,57,0.093%,18,0.029%,67,0.109%,27,0.044%,46,0.075%,4,0.006%
0500000US37143,"Perquimans County, North Carolina",13053,0,0.000%,28,0.215%,13,0.100%,0,0.000%,13,0.100%,1,0.008%
0500000US37145,"Person County, North Carolina",39131,70,0.179%,15,0.038%,59,0.151%,0,0.000%,0,0.000%,0,0.000%
0500000US37147,"Pitt County, North Carolina",171196,777,0.454%,419,0.245%,598,0.349%,315,0.184%,385,0.225%,75,0.044%
0500000US37149,"Polk County, North Carolina",19538,0,0.000%,6,0.031%,15,0.077%,0,0.000%,0,0.000%,16,0.082%
0500000US37151,"Randolph County, North Carolina",144403,195,0.135%,106,0.073%,265,0.184%,6,0.004%,117,0.081%,470,0.325%
0500000US37153,"Richmond County, North Carolina",43149,101,0.234%,6,0.014%,0,0.000%,0,0.000%,30,0.070%,27,0.063%
0500000US37155,"Robeson County, North Carolina",117573,154,0.131%,110,0.094%,121,0.103%,3,0.003%,28,0.024%,215,0.183%
0500000US37157,"Rockingham County, North Carolina",91209,0,0.000%,123,0.135%,241,0.264%,0,0.000%,47,0.052%,75,0.082%
0500000US37159,"Rowan County, North Carolina",147067,239,0.163%,359,0.244%,68,0.046%,0,0.000%,87,0.059%,620,0.422%
0500000US37161,"Rutherford County, North Carolina",64680,30,0.046%,0,0.000%,34,0.053%,25,0.039%,51,0.079%,120,0.186%
0500000US37163,"Sampson County, North Carolina",59317,72,0.121%,29,0.049%,19,0.032%,6,0.010%,27,0.046%,152,0.256%
0500000US37165,"Scotland County, North Carolina",34222,37,0.108%,51,0.149%,8,0.023%,7,0.020%,0,0.000%,6,0.018%
0500000US37167,"Stanly County, North Carolina",62723,26,0.041%,0,0.000%,191,0.305%,0,0.000%,30,0.048%,158,0.252%
0500000US37169,"Stokes County, North Carolina",44696,0,0.000%,0,0.000%,0,0.000%,18,0.040%,1,0.002%,0,0.000%
0500000US37171,"Surry County, North Carolina",71429,14,0.020%,66,0.092%,48,0.067%,13,0.018%,45,0.063%,124,0.174%
0500000US37173,"Swain County, North Carolina",14130,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US37175,"Transylvania County, North Carolina",33131,0,0.000%,18,0.054%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US37177,"Tyrrell County, North Carolina",3389,0,0.000%,0,0.000%,12,0.354%,0,0.000%,0,0.000%,0,0.000%
0500000US37179,"Union County, North Carolina",240109,5108,2.127%,1063,0.443%,718,0.299%,37,0.015%,293,0.122%,847,0.353%
0500000US37181,"Vance County, North Carolina",42492,180,0.424%,9,0.021%,132,0.311%,0,0.000%,0,0.000%,0,0.000%
0500000US37183,"Wake County, North Carolina",1132103,48336,4.270%,13905,1.228%,4499,0.397%,1220,0.108%,5477,0.484%,6542,0.578%
0500000US37185,"Warren County, North Carolina",18803,0,0.000%,19,0.101%,67,0.356%,5,0.027%,17,0.090%,0,0.000%
0500000US37187,"Washington County, North Carolina",11051,0,0.000%,9,0.081%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US37189,"Watauga County, North Carolina",54540,24,0.044%,190,0.348%,36,0.066%,27,0.050%,159,0.292%,182,0.334%
0500000US37191,"Wayne County, North Carolina",117480,445,0.379%,150,0.128%,303,0.258%,20,0.017%,194,0.165%,21,0.018%
0500000US37193,"Wilkes County, North Carolina",66125,40,0.060%,0,0.000%,7,0.011%,70,0.106%,180,0.272%,0,0.000%
0500000US37195,"Wilson County, North Carolina",78667,45,0.057%,100,0.127%,13,0.017%,116,0.147%,65,0.083%,295,0.375%
0500000US37197,"Yadkin County, North Carolina",37280,0,0.000%,0,0.000%,0,0.000%,0,0.000%,3,0.008%,0,0.000%
0500000US37199,"Yancey County, North Carolina",18538,41,0.221%,2,0.011%,1,0.005%,5,0.027%,13,0.070%,0,0.000%
0500000US38001,"Adams County, North Dakota",2190,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US38003,"Barnes County, North Dakota",10826,0,0.000%,0,0.000%,108,0.998%,11,0.102%,8,0.074%,0,0.000%
0500000US38005,"Benson County, North Dakota",5960,0,0.000%,0,0.000%,31,0.520%,0,0.000%,0,0.000%,0,0.000%
0500000US38007,"Billings County, North Dakota",839,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US38009,"Bottineau County, North Dakota",6411,0,0.000%,1,0.016%,21,0.328%,0,0.000%,0,0.000%,0,0.000%
0500000US38011,"Bowman County, North Dakota",2975,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US38013,"Burke County, North Dakota",2184,0,0.000%,0,0.000%,19,0.870%,2,0.092%,0,0.000%,18,0.824%
0500000US38015,"Burleigh County, North Dakota",98443,37,0.038%,95,0.097%,358,0.364%,54,0.055%,25,0.025%,45,0.046%
0500000US38017,"Cass County, North Dakota",186328,1316,0.706%,463,0.248%,537,0.288%,25,0.013%,734,0.394%,484,0.260%
0500000US38019,"Cavalier County, North Dakota",3691,0,0.000%,0,0.000%,5,0.135%,0,0.000%,0,0.000%,0,0.000%
0500000US38021,"Dickey County, North Dakota",5003,0,0.000%,19,0.380%,30,0.600%,0,0.000%,0,0.000%,1,0.020%
0500000US38023,"Divide County, North Dakota",2195,0,0.000%,0,0.000%,7,0.319%,4,0.182%,0,0.000%,0,0.000%
0500000US38025,"Dunn County, North Dakota",4049,0,0.000%,0,0.000%,6,0.148%,0,0.000%,0,0.000%,2,0.049%
0500000US38027,"Eddy County, North Dakota",2345,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US38029,"Emmons County, North Dakota",3297,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US38031,"Foster County, North Dakota",3388,0,0.000%,0,0.000%,2,0.059%,0,0.000%,0,0.000%,0,0.000%
0500000US38033,"Golden Valley County, North Dakota",1734,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US38035,"Grand Forks County, North Dakota",72927,208,0.285%,359,0.492%,287,0.394%,94,0.129%,306,0.420%,111,0.152%
0500000US38037,"Grant County, North Dakota",2320,5,0.216%,0,0.000%,59,2.543%,0,0.000%,0,0.000%,4,0.172%
0500000US38039,"Griggs County, North Dakota",2309,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US38041,"Hettinger County, North Dakota",2477,6,0.242%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US38043,"Kidder County, North Dakota",2391,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US38045,"LaMoure County, North Dakota",4135,0,0.000%,2,0.048%,0,0.000%,0,0.000%,1,0.024%,0,0.000%
0500000US38047,"Logan County, North Dakota",1849,0,0.000%,1,0.054%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US38049,"McHenry County, North Dakota",5326,0,0.000%,0,0.000%,5,0.094%,27,0.507%,8,0.150%,0,0.000%
0500000US38051,"McIntosh County, North Dakota",2529,0,0.000%,2,0.079%,1,0.040%,7,0.277%,0,0.000%,0,0.000%
0500000US38053,"McKenzie County, North Dakota",14081,6,0.043%,3,0.021%,69,0.490%,0,0.000%,0,0.000%,0,0.000%
